| Index | Instruction       | Sig                                           | Arch | OpCode                        | Encoding | Prefix | OpCodeByte | L   | W   | PP   | MM   | x67   | ModR | ModRM | VsibReg | VsibSize | KMask | ZMask |
| 1932  | vdivpd            | vdivpd xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W1 5E /r       | RVM      | EVEX   | 5E         | 128 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 1933  | vdivpd            | vdivpd ymm,ymm,ymm/m                          | ANY  | EVEX.256.66.0F.W1 5E /r       | RVM      | EVEX   | 5E         | 256 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 1934  | vdivpd            | vdivpd zmm,zmm,zmm/m                          | ANY  | EVEX.512.66.0F.W1 5E /r       | RVM      | EVEX   | 5E         | 512 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 1935  | vdivps            | vdivps xmm,xmm,xmm/m                          | ANY  | VEX.128.0F.WIG 5E /r          | RVM      | VEX    | 5E         | 128 | WIG |      | 0F   | false | r    |       |         | -1       | false | false |
| 1936  | vdivps            | vdivps ymm,ymm,ymm/m                          | ANY  | VEX.256.0F.WIG 5E /r          | RVM      | VEX    | 5E         | 256 | WIG |      | 0F   | false | r    |       |         | -1       | false | false |
| 1937  | vdivps            | vdivps xmm,xmm,xmm/m                          | ANY  | EVEX.128.0F.W0 5E /r          | RVM      | EVEX   | 5E         | 128 | W0  |      | 0F   | false | r    |       |         | -1       | true  | true  |
| 1938  | vdivps            | vdivps ymm,ymm,ymm/m                          | ANY  | EVEX.256.0F.W0 5E /r          | RVM      | EVEX   | 5E         | 256 | W0  |      | 0F   | false | r    |       |         | -1       | true  | true  |
| 1939  | vdivps            | vdivps zmm,zmm,zmm/m                          | ANY  | EVEX.512.0F.W0 5E /r          | RVM      | EVEX   | 5E         | 512 | W0  |      | 0F   | false | r    |       |         | -1       | true  | true  |
| 1940  | vdivsd            | vdivsd xmm,xmm,xmm/m                          | ANY  | VEX.LIG.F2.0F.WIG 5E /r       | RVM      | VEX    | 5E         | LIG | WIG | F2   | 0F   | false | r    |       |         | -1       | false | false |
| 1941  | vdivsd            | vdivsd xmm,xmm,xmm/m                          | ANY  | EVEX.LIG.F2.0F.W1 5E /r       | RVM      | EVEX   | 5E         | LIG | W1  | F2   | 0F   | false | r    |       |         | -1       | true  | true  |
| 1942  | vdivss            | vdivss xmm,xmm,xmm/m                          | ANY  | VEX.LIG.F3.0F.WIG 5E /r       | RVM      | VEX    | 5E         | LIG | WIG | F3   | 0F   | false | r    |       |         | -1       | false | false |
| 1943  | vdivss            | vdivss xmm,xmm,xmm/m                          | ANY  | EVEX.LIG.F3.0F.W0 5E /r       | RVM      | EVEX   | 5E         | LIG | W0  | F3   | 0F   | false | r    |       |         | -1       | true  | true  |
| 1944  | vdpbf16ps         | vdpbf16ps xmm,xmm,xmm/m                       | ANY  | EVEX.128.F3.0F38.W0 52 /r     | RVM      | EVEX   | 52         | 128 | W0  | F3   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1945  | vdpbf16ps         | vdpbf16ps ymm,ymm,ymm/m                       | ANY  | EVEX.256.F3.0F38.W0 52 /r     | RVM      | EVEX   | 52         | 256 | W0  | F3   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1946  | vdpbf16ps         | vdpbf16ps zmm,zmm,zmm/m                       | ANY  | EVEX.512.F3.0F38.W0 52 /r     | RVM      | EVEX   | 52         | 512 | W0  | F3   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1947  | vdppd             | vdppd xmm,xmm,xmm/m,ib/ub                     | ANY  | VEX.128.66.0F3A.WIG 41 /r ib  | RVMI     | VEX    | 41         | 128 | WIG | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1948  | vdpps             | vdpps xmm,xmm,xmm/m,ib/ub                     | ANY  | VEX.128.66.0F3A.WIG 40 /r ib  | RVMI     | VEX    | 40         | 128 | WIG | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1949  | vdpps             | vdpps ymm,ymm,ymm/m,ib/ub                     | ANY  | VEX.256.66.0F3A.WIG 40 /r ib  | RVMI     | VEX    | 40         | 256 | WIG | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1950  | verr              | verr r16/m                                    | ANY  | 0F 00 /4                      | M        |        | 00         |     |     |      | 0F   | false | 4    |       |         | -1       | false | false |
| 1951  | verw              | verw r16/m                                    | ANY  | 0F 00 /5                      | M        |        | 00         |     |     |      | 0F   | false | 5    |       |         | -1       | false | false |
| 1952  | vexp2pd           | vexp2pd zmm,zmm/m                             | ANY  | EVEX.512.66.0F38.W1 C8 /r     | RM       | EVEX   | C8         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1953  | vexp2ps           | vexp2ps zmm,zmm/m                             | ANY  | EVEX.512.66.0F38.W0 C8 /r     | RM       | EVEX   | C8         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1954  | vexpandpd         | vexpandpd xmm,xmm/m                           | ANY  | EVEX.128.66.0F38.W1 88 /r     | RM       | EVEX   | 88         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1955  | vexpandpd         | vexpandpd ymm,ymm/m                           | ANY  | EVEX.256.66.0F38.W1 88 /r     | RM       | EVEX   | 88         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1956  | vexpandpd         | vexpandpd zmm,zmm/m                           | ANY  | EVEX.512.66.0F38.W1 88 /r     | RM       | EVEX   | 88         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1957  | vexpandps         | vexpandps xmm,xmm/m                           | ANY  | EVEX.128.66.0F38.W0 88 /r     | RM       | EVEX   | 88         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1958  | vexpandps         | vexpandps ymm,ymm/m                           | ANY  | EVEX.256.66.0F38.W0 88 /r     | RM       | EVEX   | 88         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1959  | vexpandps         | vexpandps zmm,zmm/m                           | ANY  | EVEX.512.66.0F38.W0 88 /r     | RM       | EVEX   | 88         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1960  | vextractf128      | vextractf128 xmm/m,ymm,ib/ub                  | ANY  | VEX.256.66.0F3A.W0 19 /r ib   | MRI      | VEX    | 19         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1961  | vextractf32x4     | vextractf32x4 xmm/m,ymm,ib/ub                 | ANY  | EVEX.256.66.0F3A.W0 19 /r ib  | MRI      | EVEX   | 19         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1962  | vextractf32x4     | vextractf32x4 xmm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W0 19 /r ib  | MRI      | EVEX   | 19         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1963  | vextractf32x8     | vextractf32x8 ymm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W0 1B /r ib  | MRI      | EVEX   | 1B         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1964  | vextractf64x2     | vextractf64x2 xmm/m,ymm,ib/ub                 | ANY  | EVEX.256.66.0F3A.W1 19 /r ib  | MRI      | EVEX   | 19         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1965  | vextractf64x2     | vextractf64x2 xmm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W1 19 /r ib  | MRI      | EVEX   | 19         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1966  | vextractf64x4     | vextractf64x4 ymm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W1 1B /r ib  | MRI      | EVEX   | 1B         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1967  | vextracti128      | vextracti128 xmm/m,ymm,ib/ub                  | ANY  | VEX.256.66.0F3A.W0 39 /r ib   | MRI      | VEX    | 39         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1968  | vextracti32x4     | vextracti32x4 xmm/m,ymm,ib/ub                 | ANY  | EVEX.256.66.0F3A.W0 39 /r ib  | MRI      | EVEX   | 39         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1969  | vextracti32x4     | vextracti32x4 xmm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W0 39 /r ib  | MRI      | EVEX   | 39         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1970  | vextracti32x8     | vextracti32x8 ymm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W0 3B /r ib  | MRI      | EVEX   | 3B         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1971  | vextracti64x2     | vextracti64x2 xmm/m,ymm,ib/ub                 | ANY  | EVEX.256.66.0F3A.W1 39 /r ib  | MRI      | EVEX   | 39         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1972  | vextracti64x2     | vextracti64x2 xmm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W1 39 /r ib  | MRI      | EVEX   | 39         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1973  | vextracti64x4     | vextracti64x4 ymm/m,zmm,ib/ub                 | ANY  | EVEX.512.66.0F3A.W1 3B /r ib  | MRI      | EVEX   | 3B         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1974  | vextractps        | vextractps r32/m,xmm,ib/ub                    | ANY  | VEX.128.66.0F3A.WIG 17 /r ib  | MRI      | VEX    | 17         | 128 | WIG | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1975  | vextractps        | vextractps r32/m,xmm,ib/ub                    | ANY  | EVEX.128.66.0F3A.WIG 17 /r ib | MRI      | EVEX   | 17         | 128 | WIG | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 1976  | vfixupimmpd       | vfixupimmpd xmm,xmm,xmm/m,ib/ub               | ANY  | EVEX.128.66.0F3A.W1 54 /r ib  | RVMI     | EVEX   | 54         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1977  | vfixupimmpd       | vfixupimmpd ymm,ymm,ymm/m,ib/ub               | ANY  | EVEX.256.66.0F3A.W1 54 /r ib  | RVMI     | EVEX   | 54         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1978  | vfixupimmpd       | vfixupimmpd zmm,zmm,zmm/m,ib/ub               | ANY  | EVEX.512.66.0F3A.W1 54 /r ib  | RVMI     | EVEX   | 54         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1979  | vfixupimmps       | vfixupimmps xmm,xmm,xmm/m,ib/ub               | ANY  | EVEX.128.66.0F3A.W0 54 /r ib  | RVMI     | EVEX   | 54         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1980  | vfixupimmps       | vfixupimmps ymm,ymm,ymm/m,ib/ub               | ANY  | EVEX.256.66.0F3A.W0 54 /r ib  | RVMI     | EVEX   | 54         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1981  | vfixupimmps       | vfixupimmps zmm,zmm,zmm/m,ib/ub               | ANY  | EVEX.512.66.0F3A.W0 54 /r ib  | RVMI     | EVEX   | 54         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1982  | vfixupimmsd       | vfixupimmsd xmm,xmm,xmm/m,ib/ub               | ANY  | EVEX.LIG.66.0F3A.W1 55 /r ib  | RVMI     | EVEX   | 55         | LIG | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1983  | vfixupimmss       | vfixupimmss xmm,xmm,xmm/m,ib/ub               | ANY  | EVEX.LIG.66.0F3A.W0 55 /r ib  | RVMI     | EVEX   | 55         | LIG | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 1984  | vfmadd132pd       | vfmadd132pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 98 /r      | RVM      | VEX    | 98         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1985  | vfmadd132pd       | vfmadd132pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 98 /r      | RVM      | VEX    | 98         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1986  | vfmadd132pd       | vfmadd132pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 98 /r     | RVM      | EVEX   | 98         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1987  | vfmadd132pd       | vfmadd132pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 98 /r     | RVM      | EVEX   | 98         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1988  | vfmadd132pd       | vfmadd132pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 98 /r     | RVM      | EVEX   | 98         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1989  | vfmadd132ps       | vfmadd132ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 98 /r      | RVM      | VEX    | 98         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1990  | vfmadd132ps       | vfmadd132ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 98 /r      | RVM      | VEX    | 98         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1991  | vfmadd132ps       | vfmadd132ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 98 /r     | RVM      | EVEX   | 98         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1992  | vfmadd132ps       | vfmadd132ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 98 /r     | RVM      | EVEX   | 98         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1993  | vfmadd132ps       | vfmadd132ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 98 /r     | RVM      | EVEX   | 98         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1994  | vfmadd132sd       | vfmadd132sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 99 /r      | RVM      | VEX    | 99         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1995  | vfmadd132sd       | vfmadd132sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 99 /r     | RVM      | EVEX   | 99         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1996  | vfmadd132ss       | vfmadd132ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 99 /r      | RVM      | VEX    | 99         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1997  | vfmadd132ss       | vfmadd132ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 99 /r     | RVM      | EVEX   | 99         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 1998  | vfmadd213pd       | vfmadd213pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 A8 /r      | RVM      | VEX    | A8         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 1999  | vfmadd213pd       | vfmadd213pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 A8 /r      | RVM      | VEX    | A8         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2000  | vfmadd213pd       | vfmadd213pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 A8 /r     | RVM      | EVEX   | A8         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2001  | vfmadd213pd       | vfmadd213pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 A8 /r     | RVM      | EVEX   | A8         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2002  | vfmadd213pd       | vfmadd213pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 A8 /r     | RVM      | EVEX   | A8         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2003  | vfmadd213ps       | vfmadd213ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 A8 /r      | RVM      | VEX    | A8         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2004  | vfmadd213ps       | vfmadd213ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 A8 /r      | RVM      | VEX    | A8         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2005  | vfmadd213ps       | vfmadd213ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 A8 /r     | RVM      | EVEX   | A8         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2006  | vfmadd213ps       | vfmadd213ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 A8 /r     | RVM      | EVEX   | A8         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2007  | vfmadd213ps       | vfmadd213ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 A8 /r     | RVM      | EVEX   | A8         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2008  | vfmadd213sd       | vfmadd213sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 A9 /r      | RVM      | VEX    | A9         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2009  | vfmadd213sd       | vfmadd213sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 A9 /r     | RVM      | EVEX   | A9         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2010  | vfmadd213ss       | vfmadd213ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 A9 /r      | RVM      | VEX    | A9         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2011  | vfmadd213ss       | vfmadd213ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 A9 /r     | RVM      | EVEX   | A9         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2012  | vfmadd231pd       | vfmadd231pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 B8 /r      | RVM      | VEX    | B8         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2013  | vfmadd231pd       | vfmadd231pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 B8 /r      | RVM      | VEX    | B8         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2014  | vfmadd231pd       | vfmadd231pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 B8 /r     | RVM      | EVEX   | B8         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2015  | vfmadd231pd       | vfmadd231pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 B8 /r     | RVM      | EVEX   | B8         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2016  | vfmadd231pd       | vfmadd231pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 B8 /r     | RVM      | EVEX   | B8         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2017  | vfmadd231ps       | vfmadd231ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 B8 /r      | RVM      | VEX    | B8         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2018  | vfmadd231ps       | vfmadd231ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 B8 /r      | RVM      | VEX    | B8         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2019  | vfmadd231ps       | vfmadd231ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 B8 /r     | RVM      | EVEX   | B8         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2020  | vfmadd231ps       | vfmadd231ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 B8 /r     | RVM      | EVEX   | B8         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2021  | vfmadd231ps       | vfmadd231ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 B8 /r     | RVM      | EVEX   | B8         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2022  | vfmadd231sd       | vfmadd231sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 B9 /r      | RVM      | VEX    | B9         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2023  | vfmadd231sd       | vfmadd231sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 B9 /r     | RVM      | EVEX   | B9         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2024  | vfmadd231ss       | vfmadd231ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 B9 /r      | RVM      | VEX    | B9         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2025  | vfmadd231ss       | vfmadd231ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 B9 /r     | RVM      | EVEX   | B9         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2026  | vfmaddpd          | vfmaddpd xmm,xmm,xmm,xmm/m                    | ANY  | VEX.128.66.0F3A.W1 69 /r /is4 | RVSM     | VEX    | 69         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2027  | vfmaddpd          | vfmaddpd xmm,xmm,xmm/m,xmm                    | ANY  | VEX.128.66.0F3A.W0 69 /r /is4 | RVMS     | VEX    | 69         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2028  | vfmaddpd          | vfmaddpd ymm,ymm,ymm,ymm/m                    | ANY  | VEX.256.66.0F3A.W1 69 /r /is4 | RVSM     | VEX    | 69         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2029  | vfmaddpd          | vfmaddpd ymm,ymm,ymm/m,ymm                    | ANY  | VEX.256.66.0F3A.W0 69 /r /is4 | RVMS     | VEX    | 69         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2030  | vfmaddps          | vfmaddps xmm,xmm,xmm,xmm/m                    | ANY  | VEX.128.66.0F3A.W1 68 /r /is4 | RVSM     | VEX    | 68         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2031  | vfmaddps          | vfmaddps xmm,xmm,xmm/m,xmm                    | ANY  | VEX.128.66.0F3A.W0 68 /r /is4 | RVMS     | VEX    | 68         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2032  | vfmaddps          | vfmaddps ymm,ymm,ymm,ymm/m                    | ANY  | VEX.256.66.0F3A.W1 68 /r /is4 | RVSM     | VEX    | 68         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2033  | vfmaddps          | vfmaddps ymm,ymm,ymm/m,ymm                    | ANY  | VEX.256.66.0F3A.W0 68 /r /is4 | RVMS     | VEX    | 68         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2034  | vfmaddsd          | vfmaddsd xmm,xmm,xmm,xmm/m                    | ANY  | VEX.128.66.0F3A.W1 6b /r /is4 | RVSM     | VEX    | 6B         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2035  | vfmaddsd          | vfmaddsd xmm,xmm,xmm/m,xmm                    | ANY  | VEX.128.66.0F3A.W0 6b /r /is4 | RVMS     | VEX    | 6B         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2036  | vfmaddss          | vfmaddss xmm,xmm,xmm,xmm/m                    | ANY  | VEX.128.66.0F3A.W1 6a /r /is4 | RVSM     | VEX    | 6A         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2037  | vfmaddss          | vfmaddss xmm,xmm,xmm/m,xmm                    | ANY  | VEX.128.66.0F3A.W0 6a /r /is4 | RVMS     | VEX    | 6A         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2038  | vfmaddsub132pd    | vfmaddsub132pd xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W1 96 /r      | RVM      | VEX    | 96         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2039  | vfmaddsub132pd    | vfmaddsub132pd ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W1 96 /r      | RVM      | VEX    | 96         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2040  | vfmaddsub132pd    | vfmaddsub132pd xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W1 96 /r     | RVM      | EVEX   | 96         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2041  | vfmaddsub132pd    | vfmaddsub132pd ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W1 96 /r     | RVM      | EVEX   | 96         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2042  | vfmaddsub132pd    | vfmaddsub132pd zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W1 96 /r     | RVM      | EVEX   | 96         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2043  | vfmaddsub132ps    | vfmaddsub132ps xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W0 96 /r      | RVM      | VEX    | 96         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2044  | vfmaddsub132ps    | vfmaddsub132ps ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W0 96 /r      | RVM      | VEX    | 96         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2045  | vfmaddsub132ps    | vfmaddsub132ps xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W0 96 /r     | RVM      | EVEX   | 96         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2046  | vfmaddsub132ps    | vfmaddsub132ps ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W0 96 /r     | RVM      | EVEX   | 96         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2047  | vfmaddsub132ps    | vfmaddsub132ps zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W0 96 /r     | RVM      | EVEX   | 96         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2048  | vfmaddsub213pd    | vfmaddsub213pd xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W1 A6 /r      | RVM      | VEX    | A6         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
